review_id,order_id,customer_id,rating,title,body,review_date,verified_purchase
REV-0001066,ORD-0004128,CUST-004768,1,Highly recommend,Build quality is excellent.,2022-07-30,true
REV-0001067,ORD-0004657,CUST-003378,5,Great purchase,"Average quality, decent value.",2025-02-03,true
REV-0001068,ORD-0006304,CUST-002989,4,Highly recommend,"Average quality, decent value.",2023-01-25,true
REV-0001069,ORD-0002277,CUST-004069,5,Disappointed,Shipping took longer than promised.,2024-02-25,true
REV-0001070,ORD-0001447,CUST-002816,5,Excellent,Better than I expected for the price.,2025-07-29,true
REV-0001071,ORD-0001729,CUST-001235,3,Loved it!,Not worth the price.,2025-11-10,true
REV-0001072,ORD-0003346,CUST-001787,5,Loved it!,Better than I expected for the price.,2025-09-02,true
REV-0001073,ORD-0007431,CUST-003139,2,Excellent,"Five stars, would recommend.",2023-07-25,true
REV-0001074,ORD-0000492,CUST-000326,5,Quality issue,"Damaged when it arrived, returned right away.",2024-08-01,true
REV-0001075,ORD-0005676,CUST-001577,4,Could be better,"Five stars, would recommend.",2025-01-09,true
REV-0001076,ORD-0001662,CUST-003488,3,Returned,"Damaged when it arrived, returned right away.",2023-06-11,true
REV-0001077,ORD-0006343,CUST-004666,4,Would buy again,"Average quality, decent value.",2024-09-13,true
REV-0001078,ORD-0006612,CUST-004326,4,Not what I expected,Item was different from the photos.,2024-11-09,true
REV-0001079,ORD-0000429,CUST-003608,4,Could be better,"Average quality, decent value.",2023-09-27,true
REV-0001080,ORD-0005620,CUST-001967,5,Returned,Shipping took longer than promised.,2025-09-03,true
REV-0001081,ORD-0001806,CUST-001722,1,Highly recommend,"Five stars, would recommend.",2026-01-02,true
REV-0001082,ORD-0000415,CUST-002492,4,Returned,Shipping took longer than promised.,2025-01-03,true
REV-0001083,ORD-0004531,CUST-003455,4,Great purchase,"Five stars, would recommend.",2023-01-23,true
REV-0001084,ORD-0005867,CUST-001375,5,Quality issue,"Average quality, decent value.",2025-06-07,true
REV-0001085,ORD-0005930,CUST-000581,4,Could be better,"Damaged when it arrived, returned right away.",2024-08-28,true
REV-0001086,ORD-0003467,CUST-004318,5,Returned,Shipping took longer than promised.,2024-06-23,true
REV-0001087,ORD-0003588,CUST-001687,4,Disappointed,Item was different from the photos.,2025-12-29,true
REV-0001088,ORD-0005615,CUST-000750,5,Not what I expected,"Five stars, would recommend.",2024-05-09,true
REV-0001089,ORD-0003507,CUST-000402,4,Could be better,"Average quality, decent value.",2023-12-28,true
REV-0001090,ORD-0006861,CUST-002441,5,Great purchase,Not worth the price.,2024-10-09,true
REV-0001091,ORD-0002181,CUST-000905,4,Disappointed,Not worth the price.,2025-09-01,true
REV-0001092,ORD-0000841,CUST-004122,5,Could be better,Arrived on time and matches the description.,2024-07-27,true
REV-0001093,ORD-0001127,CUST-003415,5,Disappointed,Better than I expected for the price.,2026-03-10,true
REV-0001094,ORD-0003190,CUST-001039,4,Returned,Shipping took longer than promised.,2023-11-24,true
REV-0001095,ORD-0006919,CUST-004890,1,Excellent,Item was different from the photos.,2025-12-22,true
REV-0001096,ORD-0003125,CUST-001278,4,Great purchase,"Five stars, would recommend.",2022-08-24,true
REV-0001097,ORD-0005966,CUST-004531,3,Not what I expected,"Damaged when it arrived, returned right away.",2024-02-09,true
REV-0001098,ORD-0002193,CUST-004283,4,Could be better,Arrived on time and matches the description.,2024-07-19,true
REV-0001099,ORD-0000479,CUST-003327,3,Not what I expected,"Damaged when it arrived, returned right away.",2025-01-23,true
REV-0001100,ORD-0006399,CUST-000858,5,Disappointed,Arrived on time and matches the description.,2026-02-16,true
REV-0001101,ORD-0003637,CUST-002679,2,Disappointed,Not worth the price.,2024-12-28,true
REV-0001102,ORD-0000712,CUST-002515,5,Excellent,"Five stars, would recommend.",2026-01-02,true
REV-0001103,ORD-0006121,CUST-000370,3,Not what I expected,Better than I expected for the price.,2023-11-27,true
REV-0001104,ORD-0003413,CUST-004604,5,Returned,Customer service was very responsive.,2026-01-07,true
REV-0001105,ORD-0001549,CUST-000270,3,Returned,Shipping took longer than promised.,2025-01-15,true
REV-0001106,ORD-0006180,CUST-002185,4,Returned,Better than I expected for the price.,2025-10-08,true
REV-0001107,ORD-0007034,CUST-001142,5,Returned,Customer service was very responsive.,2023-07-25,true
REV-0001108,ORD-0002992,CUST-004292,4,Disappointed,Better than I expected for the price.,2023-12-19,true
REV-0001109,ORD-0003930,CUST-002595,5,Not what I expected,Item was different from the photos.,2022-01-21,true
REV-0001110,ORD-0002086,CUST-001240,4,Highly recommend,Not worth the price.,2024-02-12,true
REV-0001111,ORD-0007305,CUST-003019,5,Loved it!,Not worth the price.,2023-12-20,true
REV-0001112,ORD-0003264,CUST-001419,5,Quality issue,Arrived on time and matches the description.,2024-08-22,true
REV-0001113,ORD-0004932,CUST-000971,2,Returned,"Five stars, would recommend.",2024-08-10,true
REV-0001114,ORD-0000252,CUST-003469,4,Not what I expected,Not worth the price.,2026-01-16,true
REV-0001115,ORD-0000241,CUST-003337,5,Would buy again,"Damaged when it arrived, returned right away.",2023-03-25,true
REV-0001116,ORD-0005269,CUST-002534,4,Quality issue,"Damaged when it arrived, returned right away.",2025-10-16,true
REV-0001117,ORD-0003178,CUST-003017,5,Great purchase,Better than I expected for the price.,2022-12-27,true
REV-0001118,ORD-0001189,CUST-003029,1,Great purchase,"Five stars, would recommend.",2023-12-14,true
REV-0001119,ORD-0005404,CUST-001053,1,Excellent,Shipping took longer than promised.,2023-09-15,true
REV-0001120,ORD-0000340,CUST-002892,5,Would buy again,Item was different from the photos.,2025-01-06,true
REV-0001121,ORD-0000569,CUST-002945,5,Great purchase,Not worth the price.,2024-08-01,true
REV-0001122,ORD-0003430,CUST-000912,4,Great purchase,Item was different from the photos.,2024-03-07,true
REV-0001123,ORD-0004220,CUST-004282,3,Disappointed,Shipping took longer than promised.,2023-12-26,true
REV-0001124,ORD-0006489,CUST-004442,3,Would buy again,"Damaged when it arrived, returned right away.",2023-03-12,true
REV-0001125,ORD-0006267,CUST-000961,3,Would buy again,Item was different from the photos.,2025-05-30,true
REV-0001126,ORD-0007215,CUST-001456,5,Great purchase,"Damaged when it arrived, returned right away.",2025-01-06,true
REV-0001127,ORD-0007393,CUST-000302,5,Could be better,Better than I expected for the price.,2025-08-25,true
REV-0001128,ORD-0005534,CUST-004865,4,Excellent,Not worth the price.,2025-01-16,true
REV-0001129,ORD-0005733,CUST-004827,4,Returned,Customer service was very responsive.,2023-12-10,true
REV-0001130,ORD-0004972,CUST-003408,5,Would buy again,Build quality is excellent.,2025-12-15,true
REV-0001131,ORD-0007388,CUST-000533,3,Disappointed,"Damaged when it arrived, returned right away.",2022-12-22,true
REV-0001132,ORD-0000446,CUST-001709,3,Returned,Not worth the price.,2026-01-30,true
REV-0001133,ORD-0004183,CUST-002517,4,Would buy again,Item was different from the photos.,2024-11-09,true
REV-0001134,ORD-0006953,CUST-001424,1,Not what I expected,Not worth the price.,2025-12-09,true
REV-0001135,ORD-0004047,CUST-004644,3,Highly recommend,"Average quality, decent value.",2024-12-15,true
REV-0001136,ORD-0004273,CUST-004443,3,Quality issue,"Five stars, would recommend.",2025-01-03,true
REV-0001137,ORD-0003785,CUST-000180,5,Excellent,"Damaged when it arrived, returned right away.",2025-12-19,true
REV-0001138,ORD-0007238,CUST-003361,3,Excellent,Better than I expected for the price.,2022-05-31,true
REV-0001139,ORD-0005199,CUST-002385,5,Loved it!,Better than I expected for the price.,2024-12-16,true
REV-0001140,ORD-0003737,CUST-000674,4,Quality issue,Arrived on time and matches the description.,2024-05-13,true
REV-0001141,ORD-0004422,CUST-004852,4,Quality issue,Better than I expected for the price.,2026-04-03,true
REV-0001142,ORD-0002236,CUST-000049,5,Quality issue,Build quality is excellent.,2025-09-14,true
REV-0001143,ORD-0001663,CUST-001357,4,Loved it!,"Damaged when it arrived, returned right away.",2024-12-31,true
REV-0001144,ORD-0006650,CUST-004586,3,Disappointed,Better than I expected for the price.,2024-05-21,true
REV-0001145,ORD-0006613,CUST-000560,4,Returned,Better than I expected for the price.,2025-01-25,true
REV-0001146,ORD-0007344,CUST-004117,4,Could be better,Arrived on time and matches the description.,2024-12-10,true
REV-0001147,ORD-0001621,CUST-004032,4,Quality issue,Not worth the price.,2026-03-30,true
REV-0001148,ORD-0000574,CUST-001987,5,Great purchase,Arrived on time and matches the description.,2026-01-01,true
REV-0001149,ORD-0002846,CUST-002607,4,Could be better,Customer service was very responsive.,2025-08-06,true
REV-0001150,ORD-0002832,CUST-000185,5,Great purchase,"Damaged when it arrived, returned right away.",2025-05-07,true
REV-0001151,ORD-0005421,CUST-004719,3,Loved it!,Item was different from the photos.,2023-04-12,true
REV-0001152,ORD-0001471,CUST-003595,5,Could be better,Better than I expected for the price.,2024-11-17,true
REV-0001153,ORD-0000481,CUST-002509,5,Would buy again,"Average quality, decent value.",2023-12-24,true
REV-0001154,ORD-0006635,CUST-002237,4,Could be better,Better than I expected for the price.,2022-07-28,true
REV-0001155,ORD-0002504,CUST-004257,1,Excellent,Not worth the price.,2024-12-25,true
REV-0001156,ORD-0004717,CUST-001949,5,Returned,Not worth the price.,2025-08-18,true
REV-0001157,ORD-0003166,CUST-004726,4,Not what I expected,"Damaged when it arrived, returned right away.",2025-08-22,true
REV-0001158,ORD-0003865,CUST-000529,4,Would buy again,Shipping took longer than promised.,2025-12-18,true
REV-0001159,ORD-0003250,CUST-002460,4,Quality issue,Customer service was very responsive.,2024-12-11,true
REV-0001160,ORD-0006172,CUST-004601,5,Returned,Item was different from the photos.,2024-05-19,true
REV-0001161,ORD-0000614,CUST-002426,4,Quality issue,Arrived on time and matches the description.,2025-05-31,true
REV-0001162,ORD-0005384,CUST-002668,3,Would buy again,"Five stars, would recommend.",2023-01-12,true
REV-0001163,ORD-0005557,CUST-003442,4,Quality issue,Not worth the price.,2024-05-07,true
REV-0001164,ORD-0006168,CUST-004179,5,Disappointed,Arrived on time and matches the description.,2023-12-17,true
REV-0001165,ORD-0005554,CUST-004683,5,Returned,Not worth the price.,2023-04-26,true
REV-0001166,ORD-0007482,CUST-001136,5,Excellent,Arrived on time and matches the description.,2025-01-10,true
REV-0001167,ORD-0004833,CUST-001608,4,Highly recommend,Build quality is excellent.,2026-03-14,true
REV-0001168,ORD-0000675,CUST-002554,5,Great purchase,Shipping took longer than promised.,2026-02-24,true
REV-0001169,ORD-0003273,CUST-004648,4,Not what I expected,Customer service was very responsive.,2023-10-28,true
REV-0001170,ORD-0000425,CUST-002546,1,Returned,Item was different from the photos.,2025-01-25,true
REV-0001171,ORD-0001841,CUST-000038,5,Returned,"Damaged when it arrived, returned right away.",2025-11-18,true
REV-0001172,ORD-0002568,CUST-001645,3,Returned,Arrived on time and matches the description.,2025-12-23,true
REV-0001173,ORD-0007172,CUST-001877,4,Could be better,Not worth the price.,2025-12-31,true
REV-0001174,ORD-0004187,CUST-004186,3,Returned,Build quality is excellent.,2025-01-11,true
REV-0001175,ORD-0007235,CUST-000752,4,Quality issue,"Average quality, decent value.",2025-08-27,true
REV-0001176,ORD-0004095,CUST-004848,5,Returned,Build quality is excellent.,2024-12-14,true
REV-0001177,ORD-0007238,CUST-003361,4,Great purchase,Build quality is excellent.,2022-06-06,true
REV-0001178,ORD-0006007,CUST-000191,4,Loved it!,"Damaged when it arrived, returned right away.",2023-05-22,true
REV-0001179,ORD-0002632,CUST-000321,2,Returned,Shipping took longer than promised.,2023-10-21,true
REV-0001180,ORD-0001403,CUST-001367,5,Disappointed,"Damaged when it arrived, returned right away.",2022-05-11,true
REV-0001181,ORD-0007484,CUST-001884,5,Excellent,Better than I expected for the price.,2025-12-25,true
REV-0001182,ORD-0006584,CUST-000552,5,Disappointed,Not worth the price.,2026-03-07,true
REV-0001183,ORD-0003998,CUST-000244,4,Not what I expected,Item was different from the photos.,2026-05-15,true
REV-0001184,ORD-0005411,CUST-000725,4,Highly recommend,Arrived on time and matches the description.,2025-03-30,true
REV-0001185,ORD-0002240,CUST-003017,5,Could be better,"Damaged when it arrived, returned right away.",2025-09-24,true
REV-0001186,ORD-0004265,CUST-004681,3,Great purchase,"Five stars, would recommend.",2024-12-09,true
REV-0001187,ORD-0000191,CUST-004581,5,Would buy again,Build quality is excellent.,2024-02-17,true
REV-0001188,ORD-0003285,CUST-002244,5,Highly recommend,Customer service was very responsive.,2026-01-25,true
REV-0001189,ORD-0000332,CUST-004581,3,Would buy again,Not worth the price.,2024-12-10,true
REV-0001190,ORD-0000266,CUST-002326,4,Highly recommend,Customer service was very responsive.,2024-08-28,true
REV-0001191,ORD-0005992,CUST-001863,5,Excellent,Arrived on time and matches the description.,2026-01-03,true
REV-0001192,ORD-0002310,CUST-003052,2,Highly recommend,Shipping took longer than promised.,2023-12-14,true
REV-0001193,ORD-0005928,CUST-002790,5,Returned,Build quality is excellent.,2023-09-09,true
REV-0001194,ORD-0000443,CUST-001530,1,Disappointed,Shipping took longer than promised.,2023-09-08,true
REV-0001195,ORD-0000461,CUST-003919,5,Highly recommend,Arrived on time and matches the description.,2022-02-22,true
REV-0001196,ORD-0001910,CUST-002155,5,Would buy again,"Damaged when it arrived, returned right away.",2025-08-01,true
REV-0001197,ORD-0004742,CUST-001460,4,Not what I expected,Shipping took longer than promised.,2025-11-20,true
REV-0001198,ORD-0000778,CUST-004323,5,Could be better,"Five stars, would recommend.",2026-05-28,true
REV-0001199,ORD-0007313,CUST-004866,5,Excellent,Item was different from the photos.,2026-04-05,true
REV-0001200,ORD-0002823,CUST-003303,5,Highly recommend,Not worth the price.,2024-12-07,true
REV-0001201,ORD-0006351,CUST-001690,1,Excellent,Not worth the price.,2023-01-01,true
REV-0001202,ORD-0000346,CUST-001277,4,Excellent,Not worth the price.,2024-12-22,true
REV-0001203,ORD-0004844,CUST-000491,1,Could be better,Arrived on time and matches the description.,2022-12-18,true
REV-0001204,ORD-0006335,CUST-004751,5,Disappointed,Shipping took longer than promised.,2024-01-21,true
REV-0001205,ORD-0000988,CUST-000109,4,Highly recommend,Shipping took longer than promised.,2023-12-31,true
REV-0001206,ORD-0003109,CUST-003038,5,Quality issue,Shipping took longer than promised.,2025-12-19,true
REV-0001207,ORD-0002839,CUST-000800,5,Highly recommend,"Five stars, would recommend.",2024-03-16,true
REV-0001208,ORD-0004012,CUST-000877,4,Excellent,"Average quality, decent value.",2023-04-08,true
REV-0001209,ORD-0006703,CUST-002696,4,Quality issue,Not worth the price.,2024-01-02,true
REV-0001210,ORD-0007240,CUST-004566,2,Excellent,Better than I expected for the price.,2025-12-27,true
REV-0001211,ORD-0006740,CUST-000409,5,Not what I expected,Shipping took longer than promised.,2024-07-31,true
REV-0001212,ORD-0003911,CUST-001077,3,Could be better,"Five stars, would recommend.",2023-01-13,true
REV-0001213,ORD-0000574,CUST-001987,5,Would buy again,"Five stars, would recommend.",2026-01-04,true
REV-0001214,ORD-0000445,CUST-000690,2,Great purchase,"Five stars, would recommend.",2024-02-10,true
REV-0001215,ORD-0005142,CUST-002142,5,Quality issue,Build quality is excellent.,2025-01-13,true
REV-0001216,ORD-0006386,CUST-000143,5,Great purchase,Build quality is excellent.,2025-01-06,true
REV-0001217,ORD-0000515,CUST-000734,5,Could be better,Build quality is excellent.,2025-09-08,true
REV-0001218,ORD-0004193,CUST-003539,3,Excellent,Customer service was very responsive.,2026-04-08,true
REV-0001219,ORD-0005363,CUST-004364,4,Quality issue,"Five stars, would recommend.",2024-03-23,true
REV-0001220,ORD-0001145,CUST-004929,4,Excellent,Build quality is excellent.,2024-06-20,true
REV-0001221,ORD-0004402,CUST-000755,5,Quality issue,"Average quality, decent value.",2022-08-09,true
REV-0001222,ORD-0002872,CUST-002822,5,Disappointed,Not worth the price.,2024-03-05,true
REV-0001223,ORD-0005974,CUST-003371,4,Highly recommend,"Damaged when it arrived, returned right away.",2024-01-18,true
REV-0001224,ORD-0002958,CUST-001422,5,Returned,Not worth the price.,2025-01-15,true
REV-0001225,ORD-0001676,CUST-003917,5,Great purchase,Build quality is excellent.,2022-11-30,true
REV-0001226,ORD-0003353,CUST-000029,3,Disappointed,Shipping took longer than promised.,2024-03-08,true
REV-0001227,ORD-0003278,CUST-001715,5,Excellent,Item was different from the photos.,2022-12-12,true
REV-0001228,ORD-0001168,CUST-002504,4,Returned,"Damaged when it arrived, returned right away.",2023-11-07,true
REV-0001229,ORD-0004256,CUST-004693,5,Disappointed,Item was different from the photos.,2025-08-16,true
REV-0001230,ORD-0003383,CUST-000243,4,Disappointed,Arrived on time and matches the description.,2024-03-05,true
REV-0001231,ORD-0004862,CUST-004777,3,Loved it!,"Average quality, decent value.",2025-12-25,true
REV-0001232,ORD-0005255,CUST-003025,5,Great purchase,Item was different from the photos.,2024-12-25,true
REV-0001233,ORD-0002127,CUST-000440,5,Would buy again,"Damaged when it arrived, returned right away.",2024-09-29,true
REV-0001234,ORD-0000343,CUST-000286,1,Would buy again,Better than I expected for the price.,2025-01-25,true
REV-0001235,ORD-0007386,CUST-004922,3,Could be better,"Damaged when it arrived, returned right away.",2024-11-26,true
REV-0001236,ORD-0002607,CUST-000182,5,Highly recommend,"Damaged when it arrived, returned right away.",2023-12-26,true
REV-0001237,ORD-0000658,CUST-004299,5,Excellent,Customer service was very responsive.,2024-01-10,true
REV-0001238,ORD-0002854,CUST-002094,5,Quality issue,"Five stars, would recommend.",2026-02-24,true
REV-0001239,ORD-0003407,CUST-003593,4,Quality issue,Arrived on time and matches the description.,2024-12-16,true
REV-0001240,ORD-0004829,CUST-001415,4,Great purchase,Item was different from the photos.,2024-03-28,true
REV-0001241,ORD-0003261,CUST-002471,3,Not what I expected,Item was different from the photos.,2022-03-16,true
REV-0001242,ORD-0004625,CUST-003854,5,Great purchase,Better than I expected for the price.,2024-03-15,true
REV-0001243,ORD-0007351,CUST-004747,5,Would buy again,Arrived on time and matches the description.,2025-02-11,true
REV-0001244,ORD-0005888,CUST-004643,4,Would buy again,Arrived on time and matches the description.,2025-12-22,true
REV-0001245,ORD-0002731,CUST-004204,4,Excellent,Build quality is excellent.,2023-01-06,true
REV-0001246,ORD-0006271,CUST-000778,5,Loved it!,Shipping took longer than promised.,2026-05-03,true
REV-0001247,ORD-0000972,CUST-003874,4,Quality issue,Not worth the price.,2025-09-14,true
REV-0001248,ORD-0002682,CUST-001963,5,Not what I expected,"Damaged when it arrived, returned right away.",2023-06-24,true
REV-0001249,ORD-0005691,CUST-003714,4,Could be better,"Five stars, would recommend.",2023-12-25,true
REV-0001250,ORD-0004313,CUST-003783,3,Quality issue,Better than I expected for the price.,2026-05-03,true
REV-0001251,ORD-0003187,CUST-003697,5,Returned,Build quality is excellent.,2025-08-03,true
REV-0001252,ORD-0001879,CUST-004275,5,Disappointed,Better than I expected for the price.,2025-05-08,true
REV-0001253,ORD-0000414,CUST-000514,5,Loved it!,Arrived on time and matches the description.,2025-10-23,true
REV-0001254,ORD-0005426,CUST-004714,3,Highly recommend,Shipping took longer than promised.,2025-12-30,true
REV-0001255,ORD-0001556,CUST-001523,3,Disappointed,Better than I expected for the price.,2023-04-24,true
REV-0001256,ORD-0001411,CUST-001596,5,Quality issue,Better than I expected for the price.,2025-11-02,true
REV-0001257,ORD-0000769,CUST-003319,5,Excellent,Better than I expected for the price.,2025-04-19,true
REV-0001258,ORD-0002731,CUST-004204,5,Returned,Shipping took longer than promised.,2023-01-03,true
REV-0001259,ORD-0004058,CUST-001738,4,Highly recommend,"Damaged when it arrived, returned right away.",2025-12-03,true
REV-0001260,ORD-0005955,CUST-000420,4,Loved it!,Build quality is excellent.,2023-05-15,true
REV-0001261,ORD-0003853,CUST-003543,3,Great purchase,Arrived on time and matches the description.,2024-03-13,true
REV-0001262,ORD-0005875,CUST-001684,4,Quality issue,"Average quality, decent value.",2023-07-31,true
REV-0001263,ORD-0006043,CUST-004400,4,Not what I expected,Item was different from the photos.,2023-07-21,true
REV-0001264,ORD-0002078,CUST-002551,3,Not what I expected,Build quality is excellent.,2023-01-01,true
REV-0001265,ORD-0001782,CUST-000155,4,Not what I expected,Item was different from the photos.,2026-02-13,true
REV-0001266,ORD-0002245,CUST-001667,4,Returned,"Five stars, would recommend.",2024-10-03,true
REV-0001267,ORD-0000127,CUST-003138,4,Great purchase,Build quality is excellent.,2025-08-27,true
REV-0001268,ORD-0000645,CUST-002188,3,Not what I expected,"Five stars, would recommend.",2022-08-29,true
REV-0001269,ORD-0006994,CUST-001241,3,Disappointed,Not worth the price.,2025-08-07,true
REV-0001270,ORD-0001021,CUST-001508,3,Would buy again,Arrived on time and matches the description.,2022-11-18,true
REV-0001271,ORD-0005602,CUST-001359,2,Quality issue,"Five stars, would recommend.",2024-08-02,true
REV-0001272,ORD-0002063,CUST-002100,4,Highly recommend,Build quality is excellent.,2024-12-29,true
REV-0001273,ORD-0002931,CUST-004912,5,Excellent,"Average quality, decent value.",2025-01-13,true
REV-0001274,ORD-0005018,CUST-000251,4,Loved it!,Arrived on time and matches the description.,2026-01-01,true
REV-0001275,ORD-0003452,CUST-003418,4,Quality issue,Build quality is excellent.,2026-03-09,true
REV-0001276,ORD-0001498,CUST-003449,1,Disappointed,Arrived on time and matches the description.,2024-11-10,true
REV-0001277,ORD-0002086,CUST-001240,4,Returned,Build quality is excellent.,2024-02-17,true
REV-0001278,ORD-0004787,CUST-003024,1,Could be better,"Five stars, would recommend.",2024-12-12,true
REV-0001279,ORD-0006427,CUST-001632,3,Disappointed,Arrived on time and matches the description.,2025-05-11,true
REV-0001280,ORD-0007407,CUST-004521,3,Quality issue,Item was different from the photos.,2024-02-15,true
REV-0001281,ORD-0005404,CUST-001053,1,Would buy again,"Average quality, decent value.",2023-09-18,true
REV-0001282,ORD-0004366,CUST-001789,5,Returned,Better than I expected for the price.,2023-10-14,true
REV-0001283,ORD-0000872,CUST-004555,5,Highly recommend,"Five stars, would recommend.",2026-03-06,true
REV-0001284,ORD-0000866,CUST-002902,4,Could be better,Customer service was very responsive.,2022-12-20,true
REV-0001285,ORD-0004996,CUST-001735,1,Returned,Better than I expected for the price.,2024-02-22,true
REV-0001286,ORD-0003017,CUST-001258,4,Would buy again,Build quality is excellent.,2022-07-20,true
REV-0001287,ORD-0004627,CUST-001271,4,Excellent,Better than I expected for the price.,2024-12-23,true
REV-0001288,ORD-0000625,CUST-002014,3,Disappointed,Item was different from the photos.,2022-03-03,true
REV-0001289,ORD-0006645,CUST-000308,5,Excellent,"Damaged when it arrived, returned right away.",2024-08-20,true
REV-0001290,ORD-0000478,CUST-002456,3,Highly recommend,Customer service was very responsive.,2024-09-04,true
REV-0001291,ORD-0006407,CUST-000392,1,Highly recommend,"Five stars, would recommend.",2025-08-24,true
REV-0001292,ORD-0004371,CUST-004064,5,Disappointed,Item was different from the photos.,2022-11-08,true
REV-0001293,ORD-0003061,CUST-001429,2,Not what I expected,Shipping took longer than promised.,2024-12-29,true
REV-0001294,ORD-0005509,CUST-000639,4,Could be better,"Five stars, would recommend.",2022-12-08,true
REV-0001295,ORD-0004095,CUST-004848,5,Loved it!,Arrived on time and matches the description.,2024-12-06,true
REV-0001296,ORD-0000655,CUST-003693,5,Would buy again,Item was different from the photos.,2023-01-16,true
REV-0001297,ORD-0005361,CUST-003745,1,Would buy again,Customer service was very responsive.,2025-06-03,true
REV-0001298,ORD-0004034,CUST-001484,4,Quality issue,Build quality is excellent.,2026-01-30,true
REV-0001299,ORD-0001158,CUST-000121,5,Not what I expected,Build quality is excellent.,2025-03-06,true
REV-0001300,ORD-0002878,CUST-002357,5,Could be better,"Average quality, decent value.",2025-01-24,true
REV-0001301,ORD-0007070,CUST-002638,5,Loved it!,"Five stars, would recommend.",2022-05-25,true
REV-0001302,ORD-0006932,CUST-001994,5,Quality issue,"Damaged when it arrived, returned right away.",2024-12-16,true
REV-0001303,ORD-0005862,CUST-004804,5,Excellent,"Five stars, would recommend.",2024-12-05,true
REV-0001304,ORD-0002590,CUST-004983,4,Not what I expected,Item was different from the photos.,2025-12-20,true
REV-0001305,ORD-0004113,CUST-003574,4,Highly recommend,Better than I expected for the price.,2025-12-08,true
REV-0001306,ORD-0005081,CUST-002034,1,Quality issue,Shipping took longer than promised.,2026-01-04,true
REV-0001307,ORD-0002313,CUST-004985,5,Not what I expected,Better than I expected for the price.,2026-02-16,true
REV-0001308,ORD-0001350,CUST-000446,5,Excellent,Arrived on time and matches the description.,2024-05-27,true
REV-0001309,ORD-0004478,CUST-002320,2,Disappointed,Customer service was very responsive.,2025-10-12,true
REV-0001310,ORD-0001655,CUST-003632,5,Quality issue,"Damaged when it arrived, returned right away.",2025-09-10,true
REV-0001311,ORD-0001762,CUST-004172,5,Loved it!,Arrived on time and matches the description.,2025-12-07,true
REV-0001312,ORD-0004772,CUST-003889,4,Excellent,Build quality is excellent.,2024-05-29,true
REV-0001313,ORD-0006033,CUST-002986,5,Not what I expected,Arrived on time and matches the description.,2022-08-16,true
REV-0001314,ORD-0001408,CUST-002830,2,Great purchase,Better than I expected for the price.,2024-12-30,true
REV-0001315,ORD-0006176,CUST-001180,4,Not what I expected,"Average quality, decent value.",2023-03-27,true
REV-0001316,ORD-0000559,CUST-002021,4,Returned,Arrived on time and matches the description.,2025-10-20,true
REV-0001317,ORD-0006242,CUST-004291,5,Disappointed,"Five stars, would recommend.",2023-12-11,true
REV-0001318,ORD-0004940,CUST-004190,3,Great purchase,"Average quality, decent value.",2024-08-19,true
REV-0001319,ORD-0000212,CUST-003611,5,Could be better,Better than I expected for the price.,2025-07-14,true
REV-0001320,ORD-0004642,CUST-003212,2,Excellent,Build quality is excellent.,2022-08-19,true
REV-0001321,ORD-0005149,CUST-004171,4,Loved it!,"Average quality, decent value.",2025-07-19,true
REV-0001322,ORD-0007128,CUST-002431,5,Highly recommend,Customer service was very responsive.,2025-01-14,true
REV-0001323,ORD-0002642,CUST-002003,4,Excellent,Customer service was very responsive.,2025-12-25,true
REV-0001324,ORD-0001984,CUST-002775,5,Quality issue,"Five stars, would recommend.",2026-03-01,true
REV-0001325,ORD-0004471,CUST-002858,3,Loved it!,Better than I expected for the price.,2024-12-29,true
REV-0001326,ORD-0007283,CUST-000688,5,Returned,Customer service was very responsive.,2024-06-19,true
REV-0001327,ORD-0004349,CUST-004071,4,Not what I expected,"Damaged when it arrived, returned right away.",2026-01-03,true
REV-0001328,ORD-0006671,CUST-004786,4,Highly recommend,"Five stars, would recommend.",2025-12-29,true
REV-0001329,ORD-0006692,CUST-001704,5,Not what I expected,Better than I expected for the price.,2026-02-01,true
REV-0001330,ORD-0006808,CUST-002873,4,Could be better,Customer service was very responsive.,2023-01-09,true
REV-0001331,ORD-0006697,CUST-001723,5,Highly recommend,Item was different from the photos.,2025-02-04,true
REV-0001332,ORD-0000859,CUST-003370,4,Not what I expected,"Average quality, decent value.",2025-12-15,true
REV-0001333,ORD-0002150,CUST-001926,2,Returned,"Damaged when it arrived, returned right away.",2025-06-02,true
REV-0001334,ORD-0007162,CUST-004055,2,Highly recommend,Arrived on time and matches the description.,2025-10-12,true
REV-0001335,ORD-0002104,CUST-001571,5,Excellent,"Average quality, decent value.",2024-09-08,true
REV-0001336,ORD-0006213,CUST-000442,2,Excellent,"Damaged when it arrived, returned right away.",2022-12-15,true
REV-0001337,ORD-0006362,CUST-003861,4,Great purchase,Arrived on time and matches the description.,2025-07-09,true
REV-0001338,ORD-0005088,CUST-003866,1,Great purchase,Better than I expected for the price.,2026-04-18,true
REV-0001339,ORD-0005736,CUST-004162,5,Excellent,Item was different from the photos.,2023-08-13,true
REV-0001340,ORD-0003784,CUST-000158,5,Quality issue,Better than I expected for the price.,2026-01-15,true
REV-0001341,ORD-0004006,CUST-001482,5,Could be better,Shipping took longer than promised.,2024-05-11,true
REV-0001342,ORD-0000058,CUST-003189,4,Disappointed,"Damaged when it arrived, returned right away.",2025-10-07,true
