payment_id,order_id,method,status,amount,currency,paid_at
PAY-0001513,ORD-0001513,pix,captured,108.80,USD,2024-11-24 12:00:34
PAY-0001514,ORD-0001514,credit_card,captured,672.44,USD,2022-12-22 21:52:13
PAY-0001515,ORD-0001515,pix,captured,361.05,USD,2023-04-29 17:56:19
PAY-0001517,ORD-0001517,crypto,captured,1958.86,USD,2025-08-02 22:05:08
PAY-0001518,ORD-0001518,google_pay,captured,592.33,USD,2022-12-15 21:00:59
PAY-0001519,ORD-0001519,credit_card,captured,608.96,USD,2025-12-04 06:03:46
PAY-0001520,ORD-0001520,credit_card,captured,1494.66,USD,2026-03-06 15:30:53
PAY-0001521,ORD-0001521,credit_card,captured,403.97,USD,2024-03-12 17:44:46
PAY-0001522,ORD-0001522,apple_pay,captured,1796.27,USD,2024-05-13 17:30:55
PAY-0001523,ORD-0001523,apple_pay,refunded,72.20,USD,2023-08-02 00:11:02
PAY-0001524,ORD-0001524,boleto,captured,707.18,USD,2025-12-07 07:30:12
PAY-0001525,ORD-0001525,debit_card,captured,152.30,USD,2025-11-30 06:50:36
PAY-0001526,ORD-0001526,boleto,captured,3651.79,USD,2023-03-31 07:48:20
PAY-0001527,ORD-0001527,paypal,refunded,3324.33,USD,2025-07-10 02:33:26
PAY-0001529,ORD-0001529,credit_card,captured,202.74,USD,2024-12-03 15:06:03
PAY-0001530,ORD-0001530,apple_pay,captured,223.99,USD,2025-06-17 10:28:18
PAY-0001531,ORD-0001531,debit_card,captured,467.57,USD,2024-08-30 07:27:27
PAY-0001532,ORD-0001532,credit_card,captured,1049.36,USD,2025-12-29 09:30:33
PAY-0001533,ORD-0001533,credit_card,captured,848.42,USD,2024-12-12 01:30:22
PAY-0001534,ORD-0001534,pix,captured,181.10,USD,2024-01-10 11:58:03
PAY-0001535,ORD-0001535,credit_card,captured,1334.77,USD,2024-12-08 00:18:14
PAY-0001536,ORD-0001536,crypto,captured,371.18,USD,2025-03-17 08:07:36
PAY-0001537,ORD-0001537,credit_card,refunded,679.62,USD,2025-03-30 23:49:52
PAY-0001538,ORD-0001538,google_pay,captured,780.15,USD,2023-11-30 15:38:01
PAY-0001539,ORD-0001539,paypal,captured,811.57,USD,2024-11-30 22:30:59
PAY-0001540,ORD-0001540,credit_card,captured,1462.45,USD,2026-01-27 23:43:57
PAY-0001541,ORD-0001541,credit_card,refunded,2961.53,USD,2024-09-29 01:42:00
PAY-0001542,ORD-0001542,credit_card,captured,755.14,USD,2022-07-09 08:04:35
PAY-0001543,ORD-0001543,debit_card,captured,43.59,USD,2025-12-13 18:41:39
PAY-0001544,ORD-0001544,google_pay,captured,1230.17,USD,2024-03-18 09:09:21
PAY-0001545,ORD-0001545,credit_card,refunded,2120.12,USD,2024-11-25 03:29:42
PAY-0001546,ORD-0001546,google_pay,refunded,992.29,USD,2023-12-15 14:11:34
PAY-0001547,ORD-0001547,paypal,failed,200.11,USD,2024-03-21 16:09:59
PAY-0001548,ORD-0001548,pix,captured,78.65,USD,2023-11-25 04:56:35
PAY-0001549,ORD-0001549,debit_card,captured,1395.20,USD,2024-12-18 12:04:56
PAY-0001550,ORD-0001550,credit_card,captured,211.96,USD,2024-07-22 02:34:56
PAY-0001551,ORD-0001551,credit_card,captured,3869.31,USD,2025-12-19 18:21:10
PAY-0001552,ORD-0001552,paypal,chargeback,354.05,USD,2024-12-25 15:09:40
PAY-0001553,ORD-0001553,boleto,captured,339.21,USD,2025-08-03 22:26:44
PAY-0001554,ORD-0001554,pix,captured,473.30,USD,2026-04-18 06:18:58
PAY-0001555,ORD-0001555,pix,captured,92.14,USD,2023-12-19 18:45:20
PAY-0001556,ORD-0001556,credit_card,captured,2304.03,USD,2023-04-06 09:20:18
PAY-0001557,ORD-0001557,google_pay,failed,589.71,USD,2022-09-09 13:51:47
PAY-0001558,ORD-0001558,boleto,captured,316.68,USD,2025-01-06 02:08:21
PAY-0001559,ORD-0001559,credit_card,refunded,499.69,USD,2025-11-29 17:18:56
PAY-0001560,ORD-0001560,paypal,captured,486.02,USD,2022-12-01 19:23:30
PAY-0001561,ORD-0001561,credit_card,refunded,172.01,USD,2025-03-21 02:24:09
PAY-0001562,ORD-0001562,paypal,captured,1549.93,USD,2024-12-17 05:55:54
PAY-0001563,ORD-0001563,credit_card,captured,79.49,USD,2023-12-01 13:19:44
PAY-0001564,ORD-0001564,google_pay,captured,395.95,USD,2022-01-28 05:06:49
PAY-0001565,ORD-0001565,boleto,captured,3127.92,USD,2024-11-29 05:22:41
PAY-0001566,ORD-0001566,apple_pay,captured,206.72,USD,2025-08-10 08:49:35
PAY-0001567,ORD-0001567,pix,captured,1808.59,USD,2025-03-15 14:52:31
PAY-0001568,ORD-0001568,credit_card,captured,2064.25,USD,2023-07-07 08:49:56
PAY-0001569,ORD-0001569,pix,captured,2880.38,USD,2025-11-26 18:38:01
PAY-0001570,ORD-0001570,boleto,refunded,42.81,USD,2025-05-09 16:53:45
PAY-0001571,ORD-0001571,credit_card,captured,1800.15,USD,2025-12-14 03:26:11
PAY-0001572,ORD-0001572,credit_card,refunded,668.36,USD,2025-09-23 17:44:01
PAY-0001573,ORD-0001573,boleto,failed,1769.16,USD,2024-04-17 07:45:21
PAY-0001574,ORD-0001574,credit_card,captured,115.56,USD,2025-07-17 17:24:12
PAY-0001575,ORD-0001575,boleto,captured,123.30,USD,2022-03-25 19:52:09
PAY-0001576,ORD-0001576,credit_card,captured,2176.21,USD,2024-10-29 00:25:42
PAY-0001577,ORD-0001577,credit_card,captured,1127.33,USD,2025-12-18 12:08:04
PAY-0001578,ORD-0001578,debit_card,refunded,2779.70,USD,2023-07-18 05:55:50
PAY-0001579,ORD-0001579,paypal,captured,3665.86,USD,2024-11-30 03:51:39
PAY-0001580,ORD-0001580,boleto,captured,53.81,USD,2022-09-14 20:29:42
PAY-0001581,ORD-0001581,crypto,captured,1002.81,USD,2024-01-01 17:23:20
PAY-0001582,ORD-0001582,debit_card,captured,86.40,USD,2022-12-14 14:13:13
PAY-0001583,ORD-0001583,debit_card,captured,471.38,USD,2025-12-20 17:23:51
PAY-0001584,ORD-0001584,credit_card,captured,106.62,USD,2023-12-08 10:53:51
PAY-0001585,ORD-0001585,apple_pay,refunded,979.56,USD,2024-05-30 10:24:01
PAY-0001586,ORD-0001586,boleto,captured,520.46,USD,2024-09-07 19:36:32
PAY-0001587,ORD-0001587,debit_card,captured,780.76,USD,2024-12-03 22:11:21
PAY-0001588,ORD-0001588,credit_card,captured,722.40,USD,2023-09-05 13:22:40
PAY-0001589,ORD-0001589,paypal,captured,589.40,USD,2025-07-04 15:42:17
PAY-0001590,ORD-0001590,crypto,captured,1579.98,USD,2023-12-24 20:19:07
PAY-0001591,ORD-0001591,crypto,captured,2732.08,USD,2022-11-28 03:30:15
PAY-0001592,ORD-0001592,boleto,captured,1817.48,USD,2024-02-24 12:18:14
PAY-0001593,ORD-0001593,crypto,captured,761.41,USD,2024-03-08 18:18:08
PAY-0001594,ORD-0001594,credit_card,refunded,753.99,USD,2025-11-27 23:49:11
PAY-0001595,ORD-0001595,pix,captured,150.41,USD,2025-08-10 05:58:33
PAY-0001596,ORD-0001596,google_pay,chargeback,1479.17,USD,2025-02-09 07:05:57
PAY-0001597,ORD-0001597,pix,captured,198.34,USD,2022-09-08 18:19:06
PAY-0001598,ORD-0001598,crypto,captured,1129.94,USD,2023-01-14 11:14:22
PAY-0001599,ORD-0001599,debit_card,captured,818.77,USD,2023-10-08 08:55:36
PAY-0001600,ORD-0001600,credit_card,captured,259.70,USD,2026-04-18 13:51:01
PAY-0001601,ORD-0001601,crypto,captured,239.71,USD,2024-09-13 19:18:20
PAY-0001602,ORD-0001602,pix,captured,567.90,USD,2024-07-24 00:25:19
PAY-0001603,ORD-0001603,paypal,captured,791.42,USD,2023-12-20 23:27:33
PAY-0001604,ORD-0001604,apple_pay,captured,914.79,USD,2024-11-30 00:29:09
PAY-0001605,ORD-0001605,credit_card,captured,471.57,USD,2026-04-12 11:56:06
PAY-0001606,ORD-0001606,credit_card,captured,886.96,USD,2024-11-30 07:25:58
PAY-0001607,ORD-0001607,paypal,captured,363.50,USD,2023-01-15 21:38:07
PAY-0001608,ORD-0001608,debit_card,captured,1721.58,USD,2024-11-28 11:55:25
PAY-0001609,ORD-0001609,google_pay,captured,748.12,USD,2026-04-06 02:07:07
PAY-0001610,ORD-0001610,credit_card,captured,135.86,USD,2022-11-28 13:57:27
PAY-0001611,ORD-0001611,debit_card,captured,1564.10,USD,2023-11-28 21:35:07
PAY-0001612,ORD-0001612,credit_card,captured,785.63,USD,2025-12-09 14:23:46
PAY-0001613,ORD-0001613,pix,captured,2354.11,USD,2025-05-17 12:09:23
PAY-0001614,ORD-0001614,boleto,refunded,1004.25,USD,2025-06-25 18:41:01
PAY-0001615,ORD-0001615,boleto,captured,3245.36,USD,2025-07-09 12:46:11
PAY-0001616,ORD-0001616,debit_card,refunded,1714.26,USD,2022-07-15 23:43:18
PAY-0001617,ORD-0001617,debit_card,captured,302.76,USD,2024-02-22 08:46:57
PAY-0001618,ORD-0001618,google_pay,failed,2355.88,USD,2024-06-24 22:10:34
PAY-0001619,ORD-0001619,crypto,refunded,651.62,USD,2025-11-30 19:53:41
PAY-0001620,ORD-0001620,paypal,captured,1474.98,USD,2023-07-21 10:53:56
PAY-0001621,ORD-0001621,boleto,captured,393.12,USD,2026-03-22 20:40:19
PAY-0001622,ORD-0001622,google_pay,captured,1730.40,USD,2024-07-06 20:01:02
PAY-0001623,ORD-0001623,pix,refunded,1430.64,USD,2024-12-10 10:28:58
PAY-0001624,ORD-0001624,debit_card,captured,569.38,USD,2025-11-16 12:47:18
PAY-0001625,ORD-0001625,pix,captured,1495.26,USD,2024-02-08 10:43:22
PAY-0001626,ORD-0001626,crypto,captured,94.97,USD,2023-05-05 00:10:06
PAY-0001627,ORD-0001627,credit_card,captured,260.51,USD,2025-12-17 10:07:47
PAY-0001628,ORD-0001628,google_pay,captured,188.55,USD,2026-03-29 01:49:28
PAY-0001629,ORD-0001629,credit_card,refunded,979.14,USD,2023-05-29 08:45:43
PAY-0001630,ORD-0001630,paypal,captured,118.61,USD,2025-11-26 09:26:56
PAY-0001632,ORD-0001632,apple_pay,refunded,3034.19,USD,2025-11-30 11:45:35
PAY-0001633,ORD-0001633,pix,captured,475.21,USD,2025-11-28 10:16:30
PAY-0001634,ORD-0001634,debit_card,captured,1118.79,USD,2024-02-07 18:38:15
PAY-0001635,ORD-0001635,pix,captured,1069.84,USD,2024-05-20 12:05:56
PAY-0001636,ORD-0001636,pix,refunded,286.82,USD,2023-12-04 16:45:15
PAY-0001637,ORD-0001637,debit_card,captured,1839.10,USD,2024-06-28 09:00:25
PAY-0001638,ORD-0001638,paypal,failed,250.38,USD,2023-10-23 05:16:26
PAY-0001639,ORD-0001639,credit_card,captured,1445.64,USD,2023-01-31 07:28:11
PAY-0001640,ORD-0001640,credit_card,captured,396.60,USD,2025-12-01 07:03:27
PAY-0001641,ORD-0001641,apple_pay,captured,850.06,USD,2023-06-14 08:42:19
PAY-0001642,ORD-0001642,paypal,captured,1108.95,USD,2025-11-15 17:02:11
PAY-0001643,ORD-0001643,debit_card,captured,279.31,USD,2026-03-12 10:41:21
PAY-0001644,ORD-0001644,pix,captured,143.54,USD,2022-12-14 06:53:29
PAY-0001645,ORD-0001645,apple_pay,captured,1061.08,USD,2025-12-03 02:16:22
PAY-0001646,ORD-0001646,debit_card,captured,652.58,USD,2025-04-07 15:24:54
PAY-0001647,ORD-0001647,crypto,refunded,1710.27,USD,2025-03-12 08:44:26
PAY-0001648,ORD-0001648,credit_card,captured,227.67,USD,2024-02-15 13:42:35
PAY-0001649,ORD-0001649,credit_card,captured,444.68,USD,2023-12-15 20:26:18
PAY-0001651,ORD-0001651,apple_pay,captured,114.56,USD,2025-12-01 08:26:01
PAY-0001652,ORD-0001652,paypal,captured,945.84,USD,2024-05-25 12:02:53
PAY-0001653,ORD-0001653,google_pay,captured,1119.05,USD,2023-07-26 02:37:30
PAY-0001654,ORD-0001654,debit_card,captured,455.70,USD,2023-07-19 09:40:28
PAY-0001655,ORD-0001655,paypal,captured,257.01,USD,2025-08-14 16:13:00
PAY-0001656,ORD-0001656,credit_card,captured,61.19,USD,2025-11-24 20:11:04
PAY-0001657,ORD-0001657,debit_card,captured,1352.14,USD,2025-02-11 17:14:00
PAY-0001658,ORD-0001658,credit_card,captured,401.98,USD,2024-11-30 17:14:47
PAY-0001659,ORD-0001659,credit_card,captured,1555.48,USD,2025-12-04 20:17:01
PAY-0001660,ORD-0001660,google_pay,captured,744.81,USD,2025-12-18 10:11:39
PAY-0001661,ORD-0001661,paypal,captured,1058.02,USD,2023-11-14 15:37:53
PAY-0001662,ORD-0001662,paypal,captured,712.27,USD,2023-05-16 07:38:20
PAY-0001663,ORD-0001663,apple_pay,captured,1285.02,USD,2024-11-25 13:05:25
PAY-0001664,ORD-0001664,credit_card,captured,1345.23,USD,2025-12-14 10:17:49
PAY-0001665,ORD-0001665,apple_pay,captured,2744.09,USD,2023-07-06 02:11:35
PAY-0001666,ORD-0001666,crypto,chargeback,1559.74,USD,2026-02-17 18:01:56
PAY-0001667,ORD-0001667,boleto,chargeback,339.83,USD,2025-11-28 23:29:08
PAY-0001668,ORD-0001668,credit_card,captured,1766.48,USD,2023-06-15 01:18:24
PAY-0001669,ORD-0001669,boleto,captured,895.55,USD,2024-01-11 21:07:37
PAY-0001670,ORD-0001670,credit_card,captured,1441.84,USD,2023-08-03 02:42:29
PAY-0001671,ORD-0001671,boleto,captured,1334.54,USD,2024-02-25 20:59:02
PAY-0001672,ORD-0001672,debit_card,captured,1346.98,USD,2024-07-25 03:43:47
PAY-0001673,ORD-0001673,pix,refunded,2604.50,USD,2024-07-18 02:30:04
PAY-0001674,ORD-0001674,credit_card,captured,3895.48,USD,2022-11-26 13:37:16
PAY-0001675,ORD-0001675,apple_pay,captured,1234.99,USD,2023-07-18 13:52:08
PAY-0001676,ORD-0001676,debit_card,captured,1294.07,USD,2022-11-17 15:26:01
PAY-0001677,ORD-0001677,credit_card,captured,409.41,USD,2026-01-26 17:06:45
PAY-0001678,ORD-0001678,credit_card,captured,3553.00,USD,2025-02-01 12:40:16
PAY-0001679,ORD-0001679,apple_pay,captured,1991.25,USD,2023-03-30 02:10:14
PAY-0001680,ORD-0001680,credit_card,captured,316.55,USD,2025-03-22 17:11:06
PAY-0001681,ORD-0001681,credit_card,captured,1930.44,USD,2024-02-26 19:39:31
PAY-0001682,ORD-0001682,crypto,captured,3537.08,USD,2026-04-09 06:47:49
PAY-0001683,ORD-0001683,google_pay,captured,814.69,USD,2024-11-20 12:48:24
PAY-0001684,ORD-0001684,boleto,captured,957.80,USD,2024-01-03 10:14:26
PAY-0001685,ORD-0001685,google_pay,captured,2636.25,USD,2024-11-24 17:18:58
PAY-0001686,ORD-0001686,debit_card,captured,58.46,USD,2023-12-14 05:59:50
PAY-0001687,ORD-0001687,credit_card,chargeback,2331.30,USD,2025-11-02 14:31:17
PAY-0001688,ORD-0001688,apple_pay,captured,218.28,USD,2025-11-20 11:34:51
PAY-0001689,ORD-0001689,credit_card,captured,579.79,USD,2024-11-28 22:20:03
PAY-0001690,ORD-0001690,apple_pay,captured,1449.86,USD,2025-04-10 07:43:04
PAY-0001691,ORD-0001691,paypal,captured,1755.53,USD,2025-01-08 10:04:54
PAY-0001692,ORD-0001692,paypal,captured,3234.40,USD,2024-04-16 22:22:44
PAY-0001693,ORD-0001693,pix,refunded,675.63,USD,2023-02-10 12:57:13
PAY-0001694,ORD-0001694,boleto,captured,2314.50,USD,2024-10-24 19:33:23
PAY-0001695,ORD-0001695,apple_pay,refunded,436.49,USD,2025-06-24 15:28:05
PAY-0001696,ORD-0001696,google_pay,captured,783.85,USD,2025-03-27 02:51:39
PAY-0001697,ORD-0001697,credit_card,refunded,36.27,USD,2025-12-30 08:34:31
PAY-0001698,ORD-0001698,paypal,captured,292.71,USD,2025-11-30 15:02:37
PAY-0001699,ORD-0001699,credit_card,captured,1142.63,USD,2022-07-19 09:42:02
PAY-0001700,ORD-0001700,paypal,captured,641.66,USD,2023-07-11 14:55:36
PAY-0001701,ORD-0001701,pix,captured,189.78,USD,2025-04-22 19:09:39
PAY-0001702,ORD-0001702,crypto,refunded,1226.42,USD,2022-11-25 06:40:24
PAY-0001703,ORD-0001703,debit_card,captured,43.35,USD,2025-03-28 22:08:38
PAY-0001704,ORD-0001704,credit_card,captured,1894.52,USD,2023-11-27 22:43:30
PAY-0001705,ORD-0001705,boleto,captured,2038.44,USD,2026-03-15 23:06:04
PAY-0001706,ORD-0001706,apple_pay,captured,99.51,USD,2025-01-03 00:50:51
PAY-0001707,ORD-0001707,crypto,refunded,982.27,USD,2023-12-21 19:12:49
PAY-0001708,ORD-0001708,credit_card,captured,1338.47,USD,2025-12-28 21:50:32
PAY-0001709,ORD-0001709,credit_card,captured,908.11,USD,2025-12-07 19:58:36
PAY-0001710,ORD-0001710,apple_pay,captured,1234.43,USD,2023-05-16 09:55:04
PAY-0001711,ORD-0001711,apple_pay,captured,282.75,USD,2025-10-26 01:32:59
PAY-0001712,ORD-0001712,paypal,refunded,374.09,USD,2023-07-16 23:50:03
PAY-0001713,ORD-0001713,credit_card,captured,148.72,USD,2024-05-30 16:46:53
PAY-0001714,ORD-0001714,credit_card,captured,936.08,USD,2024-11-30 22:08:50
PAY-0001715,ORD-0001715,boleto,captured,1620.90,USD,2023-08-26 09:43:15
PAY-0001716,ORD-0001716,apple_pay,captured,643.30,USD,2023-09-13 20:30:32
PAY-0001717,ORD-0001717,debit_card,captured,187.26,USD,2023-11-29 01:06:05
PAY-0001718,ORD-0001718,google_pay,captured,3014.73,USD,2025-05-25 01:52:46
PAY-0001719,ORD-0001719,paypal,captured,1413.07,USD,2024-05-23 15:31:34
PAY-0001720,ORD-0001720,paypal,captured,936.14,USD,2024-11-30 15:18:52
PAY-0001721,ORD-0001721,boleto,captured,1077.69,USD,2024-12-17 16:05:36
PAY-0001722,ORD-0001722,paypal,captured,282.66,USD,2024-11-29 10:50:00
PAY-0001723,ORD-0001723,credit_card,captured,467.96,USD,2024-11-30 12:52:24
PAY-0001724,ORD-0001724,pix,captured,362.35,USD,2024-06-28 03:17:59
PAY-0001725,ORD-0001725,apple_pay,captured,420.63,USD,2023-05-18 07:39:14
PAY-0001726,ORD-0001726,debit_card,chargeback,1218.14,USD,2024-09-27 07:39:14
PAY-0001727,ORD-0001727,google_pay,captured,401.51,USD,2025-07-20 22:11:35
PAY-0001728,ORD-0001728,pix,captured,486.12,USD,2024-10-05 11:09:19
PAY-0001729,ORD-0001729,apple_pay,captured,1172.98,USD,2025-10-12 03:46:10
PAY-0001730,ORD-0001730,boleto,failed,1801.60,USD,2022-08-19 04:35:21
PAY-0001731,ORD-0001731,apple_pay,captured,1319.94,USD,2025-12-11 18:46:10
PAY-0001732,ORD-0001732,debit_card,captured,46.44,USD,2025-12-26 23:22:44
PAY-0001733,ORD-0001733,credit_card,captured,169.79,USD,2025-12-01 05:33:59
PAY-0001734,ORD-0001734,debit_card,captured,2764.37,USD,2024-11-26 01:58:55
PAY-0001735,ORD-0001735,paypal,captured,716.69,USD,2023-03-19 00:16:57
PAY-0001736,ORD-0001736,boleto,captured,2283.97,USD,2023-03-30 19:58:12
PAY-0001737,ORD-0001737,paypal,captured,833.05,USD,2025-09-15 01:30:42
PAY-0001738,ORD-0001738,debit_card,captured,367.26,USD,2024-01-19 02:03:52
PAY-0001739,ORD-0001739,debit_card,captured,928.64,USD,2024-12-24 03:13:46
PAY-0001740,ORD-0001740,debit_card,captured,879.22,USD,2023-11-27 14:14:34
PAY-0001741,ORD-0001741,credit_card,captured,936.83,USD,2023-08-03 04:10:49
PAY-0001742,ORD-0001742,credit_card,captured,1934.64,USD,2023-11-17 18:42:20
PAY-0001743,ORD-0001743,apple_pay,captured,269.75,USD,2025-12-11 21:08:10
PAY-0001744,ORD-0001744,apple_pay,captured,561.84,USD,2022-12-19 03:06:34
PAY-0001745,ORD-0001745,credit_card,refunded,3944.50,USD,2024-09-15 14:54:29
PAY-0001746,ORD-0001746,credit_card,captured,895.56,USD,2024-08-24 13:39:32
PAY-0001747,ORD-0001747,pix,refunded,577.78,USD,2024-07-15 12:45:47
PAY-0001748,ORD-0001748,boleto,captured,92.33,USD,2025-03-09 08:10:47
PAY-0001749,ORD-0001749,google_pay,captured,274.77,USD,2024-07-06 20:39:19
PAY-0001750,ORD-0001750,debit_card,refunded,1083.02,USD,2024-10-14 21:03:22
PAY-0001751,ORD-0001751,credit_card,captured,219.34,USD,2024-11-06 17:54:25
PAY-0001752,ORD-0001752,paypal,captured,3761.25,USD,2022-09-18 18:02:18
PAY-0001753,ORD-0001753,boleto,captured,249.62,USD,2022-08-23 05:56:09
PAY-0001754,ORD-0001754,boleto,captured,988.94,USD,2024-09-22 06:58:06
PAY-0001755,ORD-0001755,apple_pay,captured,1123.03,USD,2025-04-17 23:06:26
PAY-0001756,ORD-0001756,credit_card,captured,298.16,USD,2022-11-19 22:42:25
PAY-0001757,ORD-0001757,apple_pay,captured,62.30,USD,2022-09-23 06:40:53
PAY-0001758,ORD-0001758,boleto,captured,3413.27,USD,2025-11-30 11:39:21
PAY-0001759,ORD-0001759,credit_card,captured,73.00,USD,2023-12-11 21:55:34
PAY-0001760,ORD-0001760,paypal,captured,2342.77,USD,2022-03-06 05:40:01
PAY-0001761,ORD-0001761,credit_card,captured,2539.97,USD,2024-11-16 21:49:24
PAY-0001762,ORD-0001762,credit_card,captured,1536.84,USD,2025-12-01 01:00:39
PAY-0001763,ORD-0001763,credit_card,captured,460.10,USD,2024-11-23 05:56:38
PAY-0001764,ORD-0001764,debit_card,captured,254.44,USD,2024-09-03 14:51:44
PAY-0001765,ORD-0001765,pix,captured,780.40,USD,2024-12-01 10:57:52
PAY-0001766,ORD-0001766,credit_card,captured,703.28,USD,2025-11-17 11:02:01
PAY-0001767,ORD-0001767,credit_card,captured,440.76,USD,2025-03-16 13:13:25
PAY-0001768,ORD-0001768,apple_pay,captured,776.32,USD,2023-02-01 21:51:07
PAY-0001769,ORD-0001769,boleto,captured,4175.53,USD,2025-08-04 13:04:00
PAY-0001770,ORD-0001770,apple_pay,captured,1735.86,USD,2025-12-04 23:34:22
PAY-0001771,ORD-0001771,credit_card,captured,252.46,USD,2023-10-17 00:37:56
PAY-0001772,ORD-0001772,debit_card,captured,603.14,USD,2023-01-27 01:14:40
PAY-0001773,ORD-0001773,credit_card,captured,567.74,USD,2024-06-16 12:07:28
PAY-0001774,ORD-0001774,debit_card,captured,150.51,USD,2022-12-20 16:50:59
PAY-0001775,ORD-0001775,crypto,captured,1261.38,USD,2024-10-14 14:40:04
PAY-0001776,ORD-0001776,google_pay,captured,207.21,USD,2023-12-13 19:19:27
PAY-0001777,ORD-0001777,credit_card,captured,532.26,USD,2025-09-28 12:53:33
PAY-0001778,ORD-0001778,google_pay,captured,2211.44,USD,2025-11-28 20:40:15
PAY-0001779,ORD-0001779,google_pay,captured,2195.72,USD,2025-11-29 07:00:54
PAY-0001780,ORD-0001780,apple_pay,refunded,1010.87,USD,2025-07-07 19:21:06
PAY-0001781,ORD-0001781,credit_card,refunded,338.32,USD,2025-11-27 02:21:55
PAY-0001782,ORD-0001782,paypal,captured,1309.05,USD,2026-01-12 00:34:01
PAY-0001783,ORD-0001783,credit_card,captured,1735.33,USD,2023-02-15 21:32:31
PAY-0001784,ORD-0001784,pix,captured,1391.14,USD,2024-12-01 00:09:51
PAY-0001785,ORD-0001785,debit_card,refunded,166.69,USD,2025-09-13 03:49:05
PAY-0001786,ORD-0001786,credit_card,captured,147.46,USD,2025-09-29 23:12:38
PAY-0001787,ORD-0001787,credit_card,captured,121.96,USD,2026-04-02 01:07:58
PAY-0001788,ORD-0001788,google_pay,captured,962.81,USD,2025-03-08 10:51:34
PAY-0001789,ORD-0001789,credit_card,captured,1383.89,USD,2024-12-04 17:23:09
PAY-0001790,ORD-0001790,credit_card,captured,2119.36,USD,2023-02-02 23:44:07
PAY-0001791,ORD-0001791,debit_card,captured,3020.16,USD,2024-12-10 11:00:44
PAY-0001792,ORD-0001792,credit_card,captured,704.65,USD,2025-04-25 16:58:10
PAY-0001793,ORD-0001793,credit_card,captured,279.54,USD,2026-01-10 01:36:03
PAY-0001794,ORD-0001794,debit_card,captured,1241.54,USD,2025-12-14 01:29:37
PAY-0001795,ORD-0001795,pix,captured,727.76,USD,2025-05-17 19:57:15
PAY-0001797,ORD-0001797,credit_card,captured,61.06,USD,2024-11-27 13:45:17
PAY-0001798,ORD-0001798,credit_card,captured,1971.82,USD,2024-12-15 23:53:35
PAY-0001799,ORD-0001799,debit_card,captured,106.01,USD,2025-05-28 03:42:01
PAY-0001800,ORD-0001800,crypto,captured,251.21,USD,2024-12-17 00:00:02
PAY-0001801,ORD-0001801,credit_card,captured,1887.75,USD,2023-08-31 02:08:52
PAY-0001802,ORD-0001802,credit_card,captured,2904.15,USD,2023-09-01 03:10:43
PAY-0001803,ORD-0001803,credit_card,captured,210.23,USD,2025-12-10 21:30:36
PAY-0001804,ORD-0001804,debit_card,captured,1168.92,USD,2023-11-25 00:16:02
PAY-0001805,ORD-0001805,credit_card,captured,241.84,USD,2025-11-25 16:14:32
PAY-0001806,ORD-0001806,credit_card,captured,1318.74,USD,2025-12-16 00:34:36
PAY-0001807,ORD-0001807,paypal,captured,185.49,USD,2026-04-23 15:35:00
PAY-0001808,ORD-0001808,debit_card,captured,499.46,USD,2024-12-01 23:56:39
PAY-0001810,ORD-0001810,debit_card,captured,350.74,USD,2023-04-18 06:22:40
PAY-0001811,ORD-0001811,paypal,captured,866.08,USD,2025-03-19 14:21:45
PAY-0001812,ORD-0001812,debit_card,chargeback,704.04,USD,2024-08-13 03:05:02
PAY-0001813,ORD-0001813,crypto,captured,3260.53,USD,2024-11-26 13:12:41
PAY-0001814,ORD-0001814,paypal,captured,99.82,USD,2024-11-28 11:42:49
PAY-0001815,ORD-0001815,credit_card,captured,854.52,USD,2025-12-25 03:50:01
PAY-0001816,ORD-0001816,credit_card,captured,319.92,USD,2025-11-17 17:29:03
PAY-0001817,ORD-0001817,credit_card,captured,1380.23,USD,2025-11-30 03:09:51
PAY-0001818,ORD-0001818,debit_card,captured,1742.89,USD,2025-12-04 13:16:15
PAY-0001819,ORD-0001819,crypto,captured,2325.28,USD,2024-02-24 03:25:22
PAY-0001820,ORD-0001820,credit_card,captured,79.97,USD,2024-03-05 08:41:43
PAY-0001821,ORD-0001821,boleto,captured,467.06,USD,2025-11-29 12:51:58
PAY-0001822,ORD-0001822,credit_card,captured,179.63,USD,2023-06-25 16:12:54
PAY-0001823,ORD-0001823,credit_card,captured,258.28,USD,2026-02-04 13:41:05
PAY-0001824,ORD-0001824,apple_pay,captured,1643.56,USD,2026-01-12 17:54:40
PAY-0001825,ORD-0001825,apple_pay,captured,738.46,USD,2023-05-13 19:17:42
PAY-0001826,ORD-0001826,google_pay,captured,1897.56,USD,2024-01-21 04:07:19
PAY-0001827,ORD-0001827,credit_card,captured,192.75,USD,2023-09-17 22:02:36
PAY-0001828,ORD-0001828,boleto,captured,793.52,USD,2024-11-25 08:25:31
PAY-0001829,ORD-0001829,google_pay,captured,497.62,USD,2025-03-18 20:10:09
PAY-0001830,ORD-0001830,paypal,captured,706.58,USD,2024-12-09 10:07:49
PAY-0001831,ORD-0001831,boleto,captured,956.47,USD,2025-06-23 10:33:05
PAY-0001832,ORD-0001832,google_pay,captured,445.72,USD,2025-09-26 22:07:54
PAY-0001833,ORD-0001833,pix,captured,1227.93,USD,2025-12-01 01:56:28
PAY-0001834,ORD-0001834,credit_card,refunded,566.67,USD,2022-10-11 18:57:35
