review_id,order_id,customer_id,rating,title,body,review_date,verified_purchase
REV-0001426,ORD-0004424,CUST-001799,5,Great purchase,Shipping took longer than promised.,2024-12-27,true
REV-0001427,ORD-0000261,CUST-002173,5,Not what I expected,"Five stars, would recommend.",2023-12-21,true
REV-0001428,ORD-0001965,CUST-000761,3,Returned,"Five stars, would recommend.",2022-12-24,true
REV-0001429,ORD-0004178,CUST-002832,4,Not what I expected,Not worth the price.,2024-08-20,true
REV-0001430,ORD-0003389,CUST-001500,4,Highly recommend,"Five stars, would recommend.",2026-01-05,true
REV-0001431,ORD-0004446,CUST-003918,4,Excellent,Shipping took longer than promised.,2024-08-15,true
REV-0001432,ORD-0006524,CUST-004387,5,Would buy again,Arrived on time and matches the description.,2023-03-20,true
REV-0001433,ORD-0003621,CUST-002925,4,Disappointed,"Five stars, would recommend.",2025-10-18,true
REV-0001434,ORD-0003190,CUST-003110,5,Could be better,"Damaged when it arrived, returned right away.",2024-11-04,true
REV-0001435,ORD-0007005,CUST-002832,4,Not what I expected,"Average quality, decent value.",2025-09-23,true
REV-0001436,ORD-0003687,CUST-001499,4,Highly recommend,"Damaged when it arrived, returned right away.",2026-01-08,true
REV-0001437,ORD-0003295,CUST-004118,4,Could be better,Item was different from the photos.,2022-01-26,true
REV-0001438,ORD-0006914,CUST-002428,5,Loved it!,Shipping took longer than promised.,2025-08-09,true
REV-0001439,ORD-0005758,CUST-000405,4,Returned,Customer service was very responsive.,2024-03-25,true
REV-0001440,ORD-0001700,CUST-000117,5,Would buy again,"Five stars, would recommend.",2026-03-25,true
REV-0001441,ORD-0003758,CUST-002168,5,Could be better,"Average quality, decent value.",2023-12-29,true
REV-0001442,ORD-0002535,CUST-001642,5,Quality issue,Item was different from the photos.,2024-07-07,true
REV-0001443,ORD-0003936,CUST-003976,4,Disappointed,"Average quality, decent value.",2025-01-27,true
REV-0001444,ORD-0001085,CUST-003664,4,Excellent,"Average quality, decent value.",2026-01-14,true
REV-0001445,ORD-0003823,CUST-003293,5,Returned,"Average quality, decent value.",2026-02-21,true
REV-0001446,ORD-0005513,CUST-003688,2,Not what I expected,"Damaged when it arrived, returned right away.",2026-02-12,true
REV-0001447,ORD-0007367,CUST-000745,4,Loved it!,Not worth the price.,2022-08-14,true
REV-0001448,ORD-0007379,CUST-003177,5,Great purchase,Build quality is excellent.,2024-01-14,true
REV-0001449,ORD-0006981,CUST-004287,3,Excellent,Arrived on time and matches the description.,2024-08-17,true
REV-0001450,ORD-0003002,CUST-004604,4,Disappointed,Build quality is excellent.,2023-12-18,true
REV-0001451,ORD-0006774,CUST-000612,4,Not what I expected,Customer service was very responsive.,2026-01-25,true
REV-0001452,ORD-0004864,CUST-001600,4,Returned,Build quality is excellent.,2024-03-07,true
REV-0001453,ORD-0005938,CUST-002076,5,Loved it!,Item was different from the photos.,2023-11-05,true
REV-0001454,ORD-0001401,CUST-000874,4,Could be better,"Average quality, decent value.",2024-12-17,true
REV-0001455,ORD-0004607,CUST-003212,3,Loved it!,Shipping took longer than promised.,2022-08-01,true
REV-0001456,ORD-0003457,CUST-004323,5,Highly recommend,Item was different from the photos.,2024-12-24,true
REV-0001457,ORD-0003970,CUST-001852,4,Disappointed,"Five stars, would recommend.",2022-08-22,true
REV-0001458,ORD-0005850,CUST-002491,5,Could be better,Item was different from the photos.,2025-05-11,true
REV-0001459,ORD-0005710,CUST-000813,5,Excellent,Customer service was very responsive.,2024-08-09,true
REV-0001460,ORD-0001043,CUST-002631,2,Not what I expected,Not worth the price.,2024-10-01,true
REV-0001461,ORD-0003789,CUST-004261,5,Quality issue,Item was different from the photos.,2025-12-25,true
REV-0001462,ORD-0000626,CUST-002243,5,Loved it!,"Five stars, would recommend.",2024-12-17,true
REV-0001463,ORD-0001089,CUST-003632,4,Quality issue,Better than I expected for the price.,2023-06-09,true
REV-0001464,ORD-0004508,CUST-002230,5,Great purchase,"Five stars, would recommend.",2025-12-20,true
REV-0001465,ORD-0004691,CUST-004058,5,Disappointed,Not worth the price.,2025-02-14,true
REV-0001466,ORD-0007345,CUST-000304,4,Loved it!,"Five stars, would recommend.",2026-05-30,true
REV-0001467,ORD-0000714,CUST-003552,2,Returned,Shipping took longer than promised.,2025-06-26,true
REV-0001468,ORD-0006566,CUST-004403,4,Excellent,"Damaged when it arrived, returned right away.",2024-01-05,true
REV-0001469,ORD-0006270,CUST-000535,1,Not what I expected,Arrived on time and matches the description.,2024-02-07,true
REV-0001470,ORD-0003469,CUST-003367,5,Great purchase,"Damaged when it arrived, returned right away.",2025-12-10,true
REV-0001471,ORD-0001475,CUST-003813,3,Quality issue,Better than I expected for the price.,2023-02-03,true
REV-0001472,ORD-0007330,CUST-000314,5,Returned,Item was different from the photos.,2025-07-11,true
REV-0001473,ORD-0006442,CUST-001369,5,Returned,"Damaged when it arrived, returned right away.",2024-09-18,true
REV-0001474,ORD-0004384,CUST-003266,5,Great purchase,"Damaged when it arrived, returned right away.",2025-12-24,true
REV-0001475,ORD-0002042,CUST-004940,4,Would buy again,"Average quality, decent value.",2023-02-18,true
REV-0001476,ORD-0002946,CUST-004746,5,Excellent,"Damaged when it arrived, returned right away.",2025-04-08,true
REV-0001477,ORD-0002981,CUST-001613,4,Great purchase,"Damaged when it arrived, returned right away.",2024-12-27,true
REV-0001478,ORD-0000161,CUST-001638,5,Would buy again,Shipping took longer than promised.,2023-12-27,true
REV-0001479,ORD-0001566,CUST-002402,5,Great purchase,"Five stars, would recommend.",2025-10-15,true
REV-0001480,ORD-0006643,CUST-003922,2,Quality issue,"Five stars, would recommend.",2023-01-03,true
REV-0001481,ORD-0007379,CUST-003177,5,Would buy again,Item was different from the photos.,2024-01-21,true
REV-0001482,ORD-0002452,CUST-001666,3,Not what I expected,Not worth the price.,2025-05-08,true
REV-0001483,ORD-0002436,CUST-000429,3,Could be better,Build quality is excellent.,2025-05-12,true
REV-0001484,ORD-0003497,CUST-002025,5,Would buy again,"Damaged when it arrived, returned right away.",2025-06-17,true
REV-0001485,ORD-0007242,CUST-004916,4,Disappointed,Item was different from the photos.,2024-09-01,true
REV-0001486,ORD-0003606,CUST-003674,5,Excellent,Shipping took longer than promised.,2023-07-24,true
REV-0001487,ORD-0000214,CUST-001335,5,Highly recommend,"Damaged when it arrived, returned right away.",2024-08-04,true
REV-0001488,ORD-0006927,CUST-002452,3,Returned,Customer service was very responsive.,2022-01-31,true
REV-0001489,ORD-0000082,CUST-001332,4,Highly recommend,"Damaged when it arrived, returned right away.",2025-02-28,true
REV-0001490,ORD-0003186,CUST-002210,2,Excellent,Arrived on time and matches the description.,2023-04-11,true
REV-0001491,ORD-0006992,CUST-001221,3,Loved it!,"Five stars, would recommend.",2025-11-27,true
REV-0001492,ORD-0004594,CUST-000162,1,Loved it!,Shipping took longer than promised.,2024-04-27,true
REV-0001493,ORD-0004462,CUST-002480,5,Loved it!,Not worth the price.,2026-02-10,true
REV-0001494,ORD-0004263,CUST-001832,5,Not what I expected,Not worth the price.,2025-07-06,true
REV-0001495,ORD-0006296,CUST-001570,3,Quality issue,"Damaged when it arrived, returned right away.",2024-12-25,true
REV-0001496,ORD-0004553,CUST-001137,4,Great purchase,Build quality is excellent.,2024-10-10,true
REV-0001497,ORD-0007277,CUST-000927,1,Not what I expected,Build quality is excellent.,2025-01-08,true
REV-0001498,ORD-0003237,CUST-004966,5,Disappointed,Build quality is excellent.,2022-12-06,true
REV-0001499,ORD-0006453,CUST-004442,4,Disappointed,"Damaged when it arrived, returned right away.",2023-03-18,true
REV-0001500,ORD-0000222,CUST-002536,2,Returned,Build quality is excellent.,2023-12-25,true
REV-0001501,ORD-0005913,CUST-004393,3,Disappointed,Item was different from the photos.,2025-12-17,true
REV-0001502,ORD-0002576,CUST-002750,3,Great purchase,Not worth the price.,2025-12-22,true
REV-0001503,ORD-0001615,CUST-002783,5,Quality issue,Shipping took longer than promised.,2024-02-21,true
REV-0001504,ORD-0003159,CUST-004444,4,Would buy again,"Five stars, would recommend.",2026-01-02,true
REV-0001505,ORD-0000210,CUST-002513,5,Loved it!,Arrived on time and matches the description.,2025-11-07,true
REV-0001506,ORD-0004235,CUST-001371,5,Disappointed,Better than I expected for the price.,2023-04-07,true
REV-0001507,ORD-0002336,CUST-002967,5,Excellent,Customer service was very responsive.,2026-05-27,true
REV-0001508,ORD-0006931,CUST-002396,5,Great purchase,"Five stars, would recommend.",2025-11-27,true
REV-0001509,ORD-0004729,CUST-000257,3,Loved it!,"Average quality, decent value.",2025-12-30,true
REV-0001510,ORD-0002962,CUST-002865,4,Quality issue,Customer service was very responsive.,2022-12-08,true
REV-0001511,ORD-0006280,CUST-003117,2,Could be better,Build quality is excellent.,2024-08-01,true
REV-0001512,ORD-0006438,CUST-002767,5,Disappointed,Shipping took longer than promised.,2023-11-26,true
REV-0001513,ORD-0005083,CUST-004927,4,Highly recommend,"Average quality, decent value.",2024-03-30,true
REV-0001514,ORD-0002596,CUST-000116,5,Quality issue,Build quality is excellent.,2023-08-14,true
REV-0001515,ORD-0004652,CUST-003745,5,Excellent,Build quality is excellent.,2025-01-03,true
REV-0001516,ORD-0007433,CUST-004259,4,Highly recommend,Shipping took longer than promised.,2024-09-05,true
REV-0001517,ORD-0004805,CUST-002988,2,Disappointed,"Five stars, would recommend.",2025-12-28,true
REV-0001518,ORD-0006656,CUST-001755,1,Loved it!,Item was different from the photos.,2023-05-20,true
REV-0001519,ORD-0000255,CUST-004991,5,Loved it!,Build quality is excellent.,2023-07-14,true
REV-0001520,ORD-0001925,CUST-000478,5,Highly recommend,Better than I expected for the price.,2023-12-26,true
REV-0001521,ORD-0004243,CUST-002205,5,Returned,"Damaged when it arrived, returned right away.",2025-05-14,true
REV-0001522,ORD-0000332,CUST-001343,3,Quality issue,Build quality is excellent.,2025-01-04,true
REV-0001523,ORD-0004048,CUST-000778,4,Quality issue,Customer service was very responsive.,2025-02-02,true
REV-0001524,ORD-0001697,CUST-003637,3,Disappointed,Shipping took longer than promised.,2024-08-30,true
REV-0001525,ORD-0002518,CUST-002962,5,Would buy again,Build quality is excellent.,2025-12-27,true
REV-0001526,ORD-0005686,CUST-002233,5,Could be better,"Average quality, decent value.",2022-12-22,true
REV-0001527,ORD-0001010,CUST-001577,5,Would buy again,Arrived on time and matches the description.,2022-03-22,true
REV-0001528,ORD-0006203,CUST-000246,5,Great purchase,"Five stars, would recommend.",2025-10-01,true
REV-0001529,ORD-0002285,CUST-000749,4,Would buy again,"Average quality, decent value.",2024-03-27,true
REV-0001530,ORD-0006721,CUST-000378,3,Loved it!,"Average quality, decent value.",2025-07-27,true
REV-0001531,ORD-0004607,CUST-003212,1,Not what I expected,Not worth the price.,2022-08-07,true
REV-0001532,ORD-0006121,CUST-000014,4,Excellent,"Average quality, decent value.",2024-03-09,true
REV-0001533,ORD-0002293,CUST-002030,4,Excellent,Shipping took longer than promised.,2025-01-01,true
REV-0001534,ORD-0000313,CUST-002823,4,Would buy again,Item was different from the photos.,2025-12-30,true
REV-0001535,ORD-0001892,CUST-003705,5,Returned,"Damaged when it arrived, returned right away.",2025-04-19,true
REV-0001536,ORD-0006988,CUST-001023,5,Great purchase,Not worth the price.,2025-01-03,true
REV-0001537,ORD-0007274,CUST-000452,4,Returned,Customer service was very responsive.,2025-05-27,true
REV-0001538,ORD-0000613,CUST-002919,3,Quality issue,Better than I expected for the price.,2026-01-27,true
REV-0001539,ORD-0004979,CUST-002494,4,Loved it!,Item was different from the photos.,2023-08-19,true
REV-0001540,ORD-0001208,CUST-001799,4,Great purchase,"Average quality, decent value.",2025-12-11,true
REV-0001541,ORD-0005013,CUST-003434,2,Excellent,Better than I expected for the price.,2025-06-01,true
REV-0001542,ORD-0005556,CUST-002754,4,Quality issue,Customer service was very responsive.,2023-11-09,true
REV-0001543,ORD-0002632,CUST-003577,4,Loved it!,Shipping took longer than promised.,2023-01-17,true
REV-0001544,ORD-0006606,CUST-001689,4,Disappointed,"Average quality, decent value.",2025-12-30,true
REV-0001545,ORD-0000032,CUST-002225,5,Loved it!,"Five stars, would recommend.",2022-11-04,true
REV-0001546,ORD-0000981,CUST-000081,4,Highly recommend,Better than I expected for the price.,2025-10-05,true
REV-0001547,ORD-0004640,CUST-003530,4,Could be better,Item was different from the photos.,2025-06-12,true
REV-0001548,ORD-0004533,CUST-004581,5,Quality issue,Item was different from the photos.,2024-12-21,true
REV-0001549,ORD-0006121,CUST-000014,5,Highly recommend,Not worth the price.,2024-02-14,true
REV-0001550,ORD-0003542,CUST-003370,2,Highly recommend,Better than I expected for the price.,2025-10-15,true
REV-0001551,ORD-0000021,CUST-000944,4,Loved it!,"Average quality, decent value.",2025-09-03,true
REV-0001552,ORD-0001615,CUST-002783,5,Highly recommend,Item was different from the photos.,2024-02-17,true
REV-0001553,ORD-0002758,CUST-004545,4,Could be better,"Damaged when it arrived, returned right away.",2022-11-01,true
REV-0001554,ORD-0007061,CUST-004392,4,Disappointed,Arrived on time and matches the description.,2024-08-22,true
REV-0001555,ORD-0000531,CUST-001905,5,Not what I expected,Build quality is excellent.,2025-12-13,true
REV-0001556,ORD-0003741,CUST-000109,2,Could be better,Arrived on time and matches the description.,2023-10-25,true
REV-0001557,ORD-0006033,CUST-003428,2,Could be better,Better than I expected for the price.,2024-12-15,true
REV-0001558,ORD-0003110,CUST-004509,5,Great purchase,Customer service was very responsive.,2025-12-19,true
REV-0001559,ORD-0006692,CUST-003520,5,Could be better,Not worth the price.,2026-01-21,true
REV-0001560,ORD-0006546,CUST-000552,5,Loved it!,Customer service was very responsive.,2026-03-16,true
REV-0001561,ORD-0001758,CUST-004749,3,Highly recommend,Item was different from the photos.,2022-04-05,true
REV-0001562,ORD-0004028,CUST-000654,5,Quality issue,Arrived on time and matches the description.,2023-04-27,true
REV-0001563,ORD-0005983,CUST-000303,5,Quality issue,"Damaged when it arrived, returned right away.",2025-10-14,true
REV-0001564,ORD-0000410,CUST-004901,4,Excellent,Customer service was very responsive.,2024-07-28,true
REV-0001565,ORD-0001842,CUST-000027,5,Disappointed,Item was different from the photos.,2022-12-17,true
REV-0001566,ORD-0003261,CUST-000354,5,Disappointed,Not worth the price.,2023-01-03,true
REV-0001567,ORD-0005435,CUST-000535,5,Would buy again,Build quality is excellent.,2025-12-20,true
REV-0001568,ORD-0005447,CUST-004969,5,Loved it!,Shipping took longer than promised.,2023-12-17,true
REV-0001569,ORD-0004628,CUST-000097,4,Returned,Item was different from the photos.,2023-08-26,true
REV-0001570,ORD-0007471,CUST-004463,3,Excellent,Build quality is excellent.,2025-01-16,true
REV-0001571,ORD-0003222,CUST-001713,3,Could be better,Build quality is excellent.,2025-07-18,true
REV-0001572,ORD-0003513,CUST-000762,5,Would buy again,Build quality is excellent.,2025-01-21,true
REV-0001573,ORD-0007257,CUST-000112,5,Highly recommend,Better than I expected for the price.,2023-06-06,true
REV-0001574,ORD-0006740,CUST-001231,5,Great purchase,Shipping took longer than promised.,2025-12-08,true
REV-0001575,ORD-0003693,CUST-003779,5,Could be better,"Damaged when it arrived, returned right away.",2024-03-02,true
REV-0001576,ORD-0000814,CUST-000897,5,Excellent,Item was different from the photos.,2022-06-22,true
REV-0001577,ORD-0003116,CUST-002038,5,Could be better,"Five stars, would recommend.",2025-03-25,true
REV-0001578,ORD-0000594,CUST-003909,3,Highly recommend,"Damaged when it arrived, returned right away.",2023-10-12,true
REV-0001579,ORD-0006685,CUST-002622,1,Would buy again,Build quality is excellent.,2022-12-31,true
REV-0001580,ORD-0004875,CUST-004966,5,Would buy again,Better than I expected for the price.,2024-12-17,true
REV-0001581,ORD-0003262,CUST-002351,3,Would buy again,Better than I expected for the price.,2022-07-28,true
REV-0001582,ORD-0005101,CUST-002297,5,Excellent,Shipping took longer than promised.,2023-11-18,true
REV-0001583,ORD-0003525,CUST-000278,5,Could be better,"Damaged when it arrived, returned right away.",2025-09-27,true
REV-0001584,ORD-0003651,CUST-001769,4,Disappointed,Better than I expected for the price.,2025-04-15,true
REV-0001585,ORD-0001799,CUST-003567,3,Would buy again,Build quality is excellent.,2023-05-17,true
REV-0001586,ORD-0002437,CUST-003714,5,Highly recommend,Shipping took longer than promised.,2025-12-30,true
REV-0001587,ORD-0001402,CUST-004221,3,Returned,Shipping took longer than promised.,2025-03-03,true
REV-0001588,ORD-0003047,CUST-004314,4,Disappointed,Build quality is excellent.,2022-10-10,true
REV-0001589,ORD-0001206,CUST-003886,3,Excellent,Not worth the price.,2025-07-27,true
REV-0001590,ORD-0002261,CUST-002236,3,Disappointed,Better than I expected for the price.,2024-12-18,true
REV-0001591,ORD-0002138,CUST-001207,2,Loved it!,Arrived on time and matches the description.,2026-01-24,true
REV-0001592,ORD-0004780,CUST-000059,5,Highly recommend,Customer service was very responsive.,2026-01-16,true
REV-0001593,ORD-0006907,CUST-004564,5,Would buy again,"Five stars, would recommend.",2025-12-24,true
REV-0001594,ORD-0003062,CUST-002214,3,Highly recommend,Customer service was very responsive.,2025-01-05,true
REV-0001595,ORD-0000789,CUST-003954,4,Would buy again,Arrived on time and matches the description.,2023-12-19,true
REV-0001596,ORD-0001777,CUST-000626,2,Highly recommend,"Five stars, would recommend.",2025-03-20,true
REV-0001597,ORD-0002396,CUST-001934,4,Would buy again,"Damaged when it arrived, returned right away.",2024-03-09,true
REV-0001598,ORD-0006653,CUST-002928,2,Returned,Arrived on time and matches the description.,2023-07-12,true
REV-0001599,ORD-0003788,CUST-004570,5,Disappointed,Not worth the price.,2023-04-12,true
REV-0001600,ORD-0001982,CUST-000492,1,Highly recommend,"Five stars, would recommend.",2024-12-13,true
REV-0001601,ORD-0002036,CUST-004588,5,Loved it!,Item was different from the photos.,2024-12-18,true
REV-0001602,ORD-0006979,CUST-000659,1,Loved it!,Build quality is excellent.,2024-05-12,true
REV-0001603,ORD-0002387,CUST-004553,3,Loved it!,Shipping took longer than promised.,2023-07-14,true
REV-0001604,ORD-0004403,CUST-000264,4,Excellent,"Average quality, decent value.",2024-12-26,true
REV-0001605,ORD-0006863,CUST-000467,5,Highly recommend,"Damaged when it arrived, returned right away.",2025-12-17,true
REV-0001606,ORD-0000925,CUST-004045,1,Quality issue,Build quality is excellent.,2026-06-05,true
REV-0001607,ORD-0000188,CUST-003467,5,Loved it!,Item was different from the photos.,2025-01-01,true
REV-0001608,ORD-0003775,CUST-002246,5,Loved it!,"Five stars, would recommend.",2026-02-04,true
REV-0001609,ORD-0006601,CUST-002323,5,Not what I expected,Build quality is excellent.,2025-11-17,true
REV-0001610,ORD-0003163,CUST-000498,4,Quality issue,Better than I expected for the price.,2023-06-07,true
REV-0001611,ORD-0000080,CUST-001982,1,Disappointed,"Average quality, decent value.",2023-12-23,true
REV-0001612,ORD-0002417,CUST-000329,5,Great purchase,Arrived on time and matches the description.,2024-12-03,true
REV-0001613,ORD-0005288,CUST-000213,3,Would buy again,Build quality is excellent.,2022-12-09,true
REV-0001614,ORD-0006556,CUST-002803,1,Excellent,Item was different from the photos.,2023-12-12,true
REV-0001615,ORD-0006138,CUST-002022,3,Highly recommend,Shipping took longer than promised.,2024-04-28,true
REV-0001616,ORD-0002802,CUST-004451,4,Great purchase,Customer service was very responsive.,2025-08-18,true
REV-0001617,ORD-0005263,CUST-002244,2,Loved it!,Build quality is excellent.,2024-09-08,true
REV-0001618,ORD-0007361,CUST-004767,5,Highly recommend,Not worth the price.,2023-01-16,true
REV-0001619,ORD-0006963,CUST-001547,3,Loved it!,Build quality is excellent.,2025-12-15,true
REV-0001620,ORD-0005806,CUST-001268,4,Loved it!,Not worth the price.,2025-01-16,true
REV-0001621,ORD-0002036,CUST-004588,4,Would buy again,"Five stars, would recommend.",2024-12-14,true
REV-0001622,ORD-0006911,CUST-000424,4,Would buy again,Item was different from the photos.,2024-09-07,true
REV-0001623,ORD-0000339,CUST-003012,5,Not what I expected,"Damaged when it arrived, returned right away.",2022-07-28,true
REV-0001624,ORD-0001302,CUST-000550,5,Highly recommend,Build quality is excellent.,2025-01-23,true
REV-0001625,ORD-0000370,CUST-002946,3,Loved it!,Item was different from the photos.,2022-12-06,true
REV-0001626,ORD-0005899,CUST-004440,3,Great purchase,Not worth the price.,2023-12-15,true
REV-0001627,ORD-0000420,CUST-002825,4,Excellent,Shipping took longer than promised.,2022-12-28,true
REV-0001628,ORD-0003163,CUST-000498,4,Great purchase,Not worth the price.,2023-05-31,true
REV-0001629,ORD-0004642,CUST-001555,3,Quality issue,Build quality is excellent.,2024-05-29,true
REV-0001630,ORD-0002903,CUST-002483,4,Not what I expected,"Average quality, decent value.",2025-05-14,true
REV-0001631,ORD-0005903,CUST-003564,2,Would buy again,Not worth the price.,2025-09-02,true
REV-0001632,ORD-0005250,CUST-003609,3,Loved it!,Shipping took longer than promised.,2025-07-02,true
REV-0001633,ORD-0006767,CUST-003442,4,Highly recommend,Arrived on time and matches the description.,2025-03-31,true
REV-0001634,ORD-0006221,CUST-001611,5,Loved it!,Not worth the price.,2022-08-07,true
REV-0001635,ORD-0000438,CUST-001900,5,Returned,Item was different from the photos.,2024-01-11,true
REV-0001636,ORD-0000342,CUST-001601,5,Would buy again,Build quality is excellent.,2023-12-29,true
REV-0001637,ORD-0003109,CUST-003875,3,Loved it!,Item was different from the photos.,2024-05-07,true
REV-0001638,ORD-0003642,CUST-004283,5,Disappointed,Arrived on time and matches the description.,2025-03-11,true
REV-0001639,ORD-0003106,CUST-003503,4,Disappointed,Customer service was very responsive.,2023-08-29,true
REV-0001640,ORD-0003391,CUST-000319,1,Would buy again,Customer service was very responsive.,2025-07-11,true
REV-0001641,ORD-0003486,CUST-003014,4,Excellent,"Average quality, decent value.",2022-12-29,true
REV-0001642,ORD-0001862,CUST-001899,5,Could be better,Build quality is excellent.,2025-09-11,true
REV-0001643,ORD-0000072,CUST-004580,5,Would buy again,Better than I expected for the price.,2025-10-19,true
REV-0001644,ORD-0006251,CUST-001123,1,Quality issue,Shipping took longer than promised.,2025-12-03,true
REV-0001645,ORD-0006314,CUST-003947,5,Loved it!,"Five stars, would recommend.",2024-03-29,true
REV-0001646,ORD-0006987,CUST-002293,5,Returned,Build quality is excellent.,2022-12-14,true
REV-0001647,ORD-0006058,CUST-000798,3,Would buy again,"Damaged when it arrived, returned right away.",2023-08-03,true
REV-0001648,ORD-0003780,CUST-001027,2,Returned,Not worth the price.,2026-01-10,true
REV-0001649,ORD-0004962,CUST-004946,5,Would buy again,Customer service was very responsive.,2023-01-09,true
REV-0001650,ORD-0007057,CUST-002533,5,Great purchase,Item was different from the photos.,2025-11-25,true
REV-0001651,ORD-0002405,CUST-002090,5,Great purchase,Item was different from the photos.,2026-01-06,true
REV-0001652,ORD-0003711,CUST-003990,5,Highly recommend,"Average quality, decent value.",2024-02-07,true
REV-0001653,ORD-0005130,CUST-001932,4,Quality issue,Customer service was very responsive.,2024-10-26,true
REV-0001654,ORD-0002945,CUST-003907,5,Disappointed,Build quality is excellent.,2026-02-13,true
REV-0001655,ORD-0002151,CUST-002088,2,Highly recommend,Customer service was very responsive.,2026-05-04,true
REV-0001656,ORD-0000968,CUST-002656,5,Loved it!,"Average quality, decent value.",2026-04-23,true
REV-0001657,ORD-0001059,CUST-000649,4,Highly recommend,"Damaged when it arrived, returned right away.",2026-01-30,true
REV-0001658,ORD-0006278,CUST-002679,4,Could be better,Not worth the price.,2025-12-01,true
REV-0001659,ORD-0005039,CUST-002143,4,Disappointed,Item was different from the photos.,2023-06-16,true
REV-0001660,ORD-0001748,CUST-001266,4,Would buy again,"Average quality, decent value.",2025-01-09,true
REV-0001661,ORD-0002676,CUST-001569,4,Disappointed,Not worth the price.,2025-01-02,true
REV-0001662,ORD-0007109,CUST-003666,5,Great purchase,Arrived on time and matches the description.,2025-06-25,true
REV-0001663,ORD-0007373,CUST-004594,4,Excellent,"Five stars, would recommend.",2025-09-24,true
REV-0001664,ORD-0003001,CUST-003752,3,Loved it!,Item was different from the photos.,2023-06-14,true
REV-0001665,ORD-0001089,CUST-003632,5,Could be better,Arrived on time and matches the description.,2023-06-12,true
REV-0001666,ORD-0006434,CUST-004685,2,Would buy again,Build quality is excellent.,2025-01-03,true
REV-0001667,ORD-0005412,CUST-001153,5,Highly recommend,Item was different from the photos.,2025-07-10,true
REV-0001668,ORD-0000203,CUST-001389,4,Returned,"Five stars, would recommend.",2024-06-16,true
REV-0001669,ORD-0001149,CUST-001127,5,Could be better,Not worth the price.,2024-09-24,true
REV-0001670,ORD-0002113,CUST-000401,5,Returned,Build quality is excellent.,2024-12-19,true
REV-0001671,ORD-0001037,CUST-002017,5,Could be better,"Five stars, would recommend.",2026-01-12,true
REV-0001672,ORD-0004793,CUST-004324,5,Excellent,Arrived on time and matches the description.,2025-01-10,true
REV-0001673,ORD-0003901,CUST-004125,5,Disappointed,Better than I expected for the price.,2025-08-29,true
REV-0001674,ORD-0000923,CUST-002555,5,Great purchase,"Five stars, would recommend.",2024-12-14,true
REV-0001675,ORD-0000393,CUST-003416,3,Returned,Customer service was very responsive.,2023-08-17,true
REV-0001676,ORD-0003040,CUST-000311,5,Would buy again,Not worth the price.,2025-04-05,true
REV-0001677,ORD-0000766,CUST-003568,5,Returned,"Average quality, decent value.",2023-01-08,true
REV-0001678,ORD-0005832,CUST-000238,5,Disappointed,"Average quality, decent value.",2024-09-21,true
REV-0001679,ORD-0000419,CUST-003019,5,Returned,Customer service was very responsive.,2025-12-26,true
REV-0001680,ORD-0002751,CUST-004384,5,Excellent,Build quality is excellent.,2026-01-10,true
REV-0001681,ORD-0005308,CUST-003272,5,Could be better,Build quality is excellent.,2023-06-16,true
REV-0001682,ORD-0000433,CUST-004494,5,Could be better,Arrived on time and matches the description.,2022-12-17,true
REV-0001683,ORD-0005240,CUST-003847,4,Loved it!,Customer service was very responsive.,2026-01-16,true
REV-0001684,ORD-0005919,CUST-000652,5,Quality issue,"Average quality, decent value.",2025-03-13,true
REV-0001685,ORD-0003715,CUST-000545,4,Could be better,"Damaged when it arrived, returned right away.",2025-02-05,true
REV-0001686,ORD-0000876,CUST-003399,4,Great purchase,Shipping took longer than promised.,2025-07-30,true
REV-0001687,ORD-0003772,CUST-002682,5,Returned,Item was different from the photos.,2025-12-17,true
REV-0001688,ORD-0001524,CUST-004472,1,Not what I expected,"Average quality, decent value.",2022-11-04,true
REV-0001689,ORD-0002358,CUST-000617,4,Disappointed,Not worth the price.,2025-12-22,true
REV-0001690,ORD-0005323,CUST-002569,4,Great purchase,Item was different from the photos.,2025-01-04,true
REV-0001691,ORD-0003947,CUST-004579,5,Quality issue,Better than I expected for the price.,2023-05-02,true
REV-0001692,ORD-0003279,CUST-003406,2,Not what I expected,Shipping took longer than promised.,2023-08-25,true
REV-0001693,ORD-0005776,CUST-000045,5,Highly recommend,"Average quality, decent value.",2022-07-20,true
REV-0001694,ORD-0001335,CUST-001823,5,Disappointed,Build quality is excellent.,2024-12-27,true
REV-0001695,ORD-0004839,CUST-003867,2,Excellent,Better than I expected for the price.,2024-01-10,true
REV-0001696,ORD-0001022,CUST-001293,2,Quality issue,Shipping took longer than promised.,2025-03-06,true
REV-0001697,ORD-0006961,CUST-004235,5,Returned,Arrived on time and matches the description.,2023-02-09,true
REV-0001698,ORD-0004017,CUST-004543,5,Quality issue,Shipping took longer than promised.,2026-01-03,true
REV-0001699,ORD-0005841,CUST-002956,3,Could be better,Build quality is excellent.,2025-12-19,true
REV-0001700,ORD-0002771,CUST-002114,1,Quality issue,Shipping took longer than promised.,2026-01-08,true
REV-0001701,ORD-0005627,CUST-004372,4,Disappointed,"Five stars, would recommend.",2022-12-25,true
REV-0001702,ORD-0000758,CUST-003083,4,Could be better,Arrived on time and matches the description.,2024-10-17,true
REV-0001703,ORD-0007309,CUST-004404,4,Could be better,Shipping took longer than promised.,2026-03-06,true
